,Word,Freq,Prob
627,baiza,1.11437e-09,1.11437e-07
628,baize,1.54984e-07,1.54984e-05
629,bajan,2.84846e-09,2.84846e-07
630,bajra,1.0968e-07,1.0968e-05
631,bajri,1.65899e-08,1.6589899999999998e-06
632,bajus,5.82921e-10,5.82921e-08
633,baked,3.74963e-06,0.000374963
634,baken,1.30787e-08,1.30787e-06
635,bakes,1.40059e-07,1.40059e-05
636,bakra,2.76411e-09,2.76411e-07
637,balas,1.56427e-08,1.56427e-06
638,balds,1.60905e-08,1.60905e-06
639,baldy,1.25543e-08,1.25543e-06
640,baled,2.85986e-07,2.8598599999999998e-05
641,bales,3.85704e-06,0.000385704
642,balks,1.02701e-07,1.02701e-05
643,balky,5.41437e-08,5.41437e-06
644,balls,7.74906e-06,0.0007749060000000001
645,bally,4.7038e-08,4.7038e-06
646,balms,4.47251e-08,4.47251e-06
647,baloo,1.66859e-09,1.66859e-07
648,balsa,1.51952e-07,1.5195200000000001e-05
649,balti,3.61747e-09,3.61747e-07
650,balun,4.11011e-08,4.11011e-06
651,balus,5.50633e-09,5.50633e-07
652,bambi,1.6157e-09,1.6156999999999998e-07
653,banak,2.08327e-09,2.08327e-07
654,banco,7.17458e-08,7.17458e-06
655,bancs,2.06409e-08,2.06409e-06
656,banda,4.57934e-08,4.57934e-06
657,bandh,2.39379e-08,2.39379e-06
658,bands,1.81147e-05,0.0018114700000000001
659,bandy,1.46159e-07,1.46159e-05
660,baned,4.60802e-09,4.6080200000000005e-07
661,banes,3.57924e-08,3.5792400000000002e-06
662,bangs,3.82329e-07,3.82329e-05
663,bania,1.83986e-08,1.83986e-06
664,banks,5.55685e-05,0.00555685
665,banns,2.37508e-07,2.37508e-05
666,bants,3.84368e-09,3.84368e-07
667,bantu,1.3607e-08,1.3607000000000002e-06
668,banty,6.70361e-09,6.70361e-07
669,banya,1.31225e-08,1.31225e-06
670,bapus,2.33345e-10,2.33345e-08
671,barbe,2.25233e-08,2.25233e-06
672,barbs,3.91972e-07,3.91972e-05
673,barby,1.07053e-09,1.07053e-07
674,barca,1.43527e-08,1.43527e-06
675,barde,4.03189e-09,4.0318899999999997e-07
676,bardo,2.53638e-08,2.53638e-06
677,bards,5.74411e-07,5.74411e-05
678,bardy,5.74195e-09,5.74195e-07
679,bared,7.07707e-07,7.07707e-05
680,barer,2.67654e-08,2.67654e-06
681,bares,8.40711e-08,8.40711e-06
682,barfi,2.86499e-09,2.86499e-07
683,barfs,1.58879e-09,1.58879e-07
684,baric,3.99427e-08,3.99427e-06
685,barks,6.64083e-07,6.64083e-05
686,barky,1.28097e-08,1.2809700000000001e-06
687,barms,2.1238e-09,2.1238e-07
688,barmy,2.86617e-08,2.8661699999999998e-06
689,barns,1.64951e-06,0.000164951
690,barny,3.24861e-09,3.24861e-07
691,barps,3.82694e-10,3.82694e-08
692,barra,2.00285e-08,2.00285e-06
693,barre,1.12693e-07,1.12693e-05
694,barro,1.01872e-08,1.01872e-06
695,barry,2.92506e-08,2.92506e-06
696,barye,1.66469e-09,1.66469e-07
697,basan,2.7426e-09,2.7426e-07
698,based,0.000215513,0.0215513
699,basen,4.1017e-09,4.1016999999999997e-07
700,baser,3.59104e-07,3.59104e-05
701,bases,1.62514e-05,0.0016251400000000002
702,basho,9.86161e-09,9.86161e-07
703,basij,1.77343e-09,1.77343e-07
704,basks,4.40302e-08,4.403020000000001e-06
705,bason,9.97267e-08,9.97267e-06
706,basse,7.01887e-08,7.01887e-06
707,bassi,2.23311e-08,2.2331099999999997e-06
708,basso,2.06249e-07,2.06249e-05
709,bassy,2.0443e-08,2.0443e-06
710,basta,2.73337e-08,2.73337e-06
711,basti,2.36881e-08,2.36881e-06
712,basto,3.60964e-09,3.60964e-07
713,basts,3.57127e-08,3.57127e-06
714,bated,2.01849e-07,2.01849e-05
715,bates,4.73068e-08,4.73068e-06
716,baths,3.99805e-06,0.000399805
717,batik,1.44334e-07,1.44334e-05
718,batta,3.6029e-08,3.6029e-06
719,batts,4.64429e-08,4.64429e-06
720,battu,8.23437e-09,8.23437e-07
721,bauds,5.73052e-08,5.73052e-06
722,bauks,1.79869e-08,1.79869e-06
723,baulk,8.50938e-08,8.509379999999999e-06
724,baurs,1.63438e-10,1.63438e-08
725,bavin,1.3786e-08,1.3786e-06
726,bawds,3.38202e-08,3.3820199999999997e-06
727,bawks,7.36597e-10,7.36597e-08
728,bawls,3.11842e-08,3.11842e-06
729,bawns,1.94291e-09,1.9429099999999998e-07
730,bawrs,9.79387e-11,9.79387e-09
731,bawty,2.29679e-10,2.29679e-08
732,bayed,5.23637e-08,5.23637e-06
733,bayer,1.33814e-08,1.33814e-06
734,bayes,2.38476e-08,2.38476e-06
735,bayle,9.74393e-09,9.74393e-07
736,bayts,3.12886e-09,3.12886e-07
737,bazar,1.3855e-07,1.3855e-05
738,bazoo,2.27448e-09,2.27448e-07
739,beads,4.64315e-06,0.000464315
740,beaks,6.13787e-07,6.13787e-05
741,beaky,1.77079e-08,1.77079e-06
742,beals,1.57679e-09,1.5767900000000002e-07
743,beams,9.66599e-06,0.000966599
744,beamy,3.1035e-08,3.1035e-06
745,beano,9.9774e-09,9.9774e-07
746,beans,8.92621e-06,0.000892621
747,beany,1.70292e-08,1.7029200000000002e-06
748,beare,2.8816e-07,2.8816e-05
749,bears,1.66669e-05,0.0016666900000000002
750,beath,3.1933e-09,3.1933e-07
751,beats,3.5987e-06,0.00035987
752,beaty,1.44061e-09,1.44061e-07
753,beaus,3.19439e-08,3.19439e-06
754,beaut,6.11331e-08,6.11331e-06
755,beaux,2.52246e-07,2.52246e-05
756,bebop,1.25823e-07,1.25823e-05
757,becap,1.72262e-10,1.72262e-08
758,becke,3.98103e-09,3.98103e-07
759,becks,2.98744e-08,2.9874400000000002e-06
760,bedad,1.46898e-08,1.4689800000000001e-06
761,bedel,9.2006e-09,9.2006e-07
762,bedes,6.90242e-09,6.902420000000001e-07
763,bedew,1.90563e-08,1.9056299999999998e-06
764,bedim,7.87803e-09,7.878030000000001e-07
765,bedye,1.83435e-10,1.83435e-08
766,beedi,4.02613e-08,4.02613e-06
767,beefs,2.72243e-08,2.72243e-06
768,beeps,1.08692e-07,1.0869200000000001e-05
769,beers,1.03826e-06,0.000103826
770,beery,3.34171e-08,3.34171e-06
771,beets,2.26239e-06,0.000226239
772,befog,2.25041e-08,2.25041e-06
773,begad,1.48666e-08,1.48666e-06
774,begar,1.9457e-08,1.9457e-06
775,begem,2.59556e-09,2.59556e-07
776,begot,3.12553e-07,3.12553e-05
777,begum,1.66578e-08,1.6657799999999999e-06
778,beige,6.82831e-07,6.828309999999999e-05
779,beigy,6.26032e-10,6.260319999999999e-08
780,beins,1.94264e-08,1.94264e-06
781,bekah,2.01233e-09,2.0123299999999999e-07
782,belah,5.03112e-09,5.03112e-07
783,belar,2.32076e-09,2.3207600000000002e-07
784,belay,9.51155e-08,9.51155e-06
785,belee,3.92049e-10,3.92049e-08
786,belga,7.70182e-09,7.701820000000001e-07
787,bells,5.24664e-06,0.000524664
788,belon,4.47713e-08,4.47713e-06
789,belts,4.54722e-06,0.000454722
790,bemad,6.59145e-10,6.59145e-08
791,bemas,7.13177e-10,7.13177e-08
792,bemix,9.62952e-11,9.62952e-09
793,bemud,2.30137e-10,2.30137e-08
794,bends,2.40286e-06,0.000240286
795,bendy,2.05518e-08,2.05518e-06
796,benes,5.43576e-09,5.43576e-07
797,benet,1.48433e-08,1.4843300000000001e-06
798,benga,2.38467e-09,2.38467e-07
799,benis,2.11212e-09,2.11212e-07
800,benne,1.37566e-08,1.37566e-06
801,benni,1.09838e-09,1.0983800000000001e-07
802,benny,8.54312e-09,8.543119999999999e-07
803,bento,1.53614e-08,1.53614e-06
804,bents,2.05145e-07,2.05145e-05
805,benty,3.09438e-09,3.09438e-07
806,bepat,2.84859e-10,2.84859e-08
807,beray,1.42394e-09,1.42394e-07
808,beres,4.90725e-09,4.90725e-07
809,bergs,1.21991e-07,1.21991e-05
810,berko,5.78882e-10,5.78882e-08
811,berks,2.23798e-09,2.2379800000000003e-07
812,berme,2.63134e-08,2.63134e-06
813,berms,1.19468e-07,1.1946799999999999e-05
814,berob,1.38546e-10,1.3854599999999999e-08
815,beryl,3.29161e-07,3.29161e-05
816,besat,1.68823e-09,1.68823e-07
817,besaw,1.69296e-10,1.6929599999999998e-08
818,besee,6.05331e-10,6.053310000000001e-08
819,beses,1.65473e-09,1.65473e-07
820,besit,4.32444e-09,4.32444e-07
821,besom,6.32599e-08,6.325990000000001e-06
822,besot,5.6082e-09,5.6082e-07
823,besti,2.16487e-09,2.1648700000000002e-07
824,bests,4.65902e-08,4.65902e-06
825,betas,1.2088e-07,1.2088e-05
826,beted,1.50948e-09,1.50948e-07
827,betes,2.6424e-08,2.6424e-06
828,beths,1.16285e-09,1.16285e-07
829,betid,6.11554e-09,6.11554e-07
830,beton,3.00385e-08,3.00385e-06
831,betta,2.3298e-08,2.3298e-06
832,betty,2.41364e-08,2.41364e-06
833,bever,2.40049e-08,2.40049e-06
834,bevor,1.04307e-08,1.04307e-06
835,bevue,6.93987e-10,6.93987e-08
836,bevvy,3.2862e-09,3.2862e-07
837,bewet,8.38169e-10,8.38169e-08
838,bewig,1.71769e-10,1.71769e-08
839,bezes,2.01375e-10,2.0137499999999998e-08
840,bezil,1.19751e-09,1.19751e-07
841,bezzy,3.03164e-10,3.03164e-08
842,bhais,1.72206e-09,1.72206e-07
843,bhaji,6.85547e-09,6.85547e-07
844,bhang,6.38541e-08,6.385410000000001e-06
845,bhats,1.37688e-09,1.3768799999999998e-07
846,bhels,9.18791e-11,9.187909999999999e-09
847,bhoot,2.17832e-09,2.17832e-07
848,bhuna,1.34227e-09,1.34227e-07
849,bhuts,3.14801e-09,3.14801e-07
850,biach,3.06852e-10,3.06852e-08
851,biali,3.90224e-10,3.90224e-08
852,bialy,2.77383e-09,2.77383e-07
853,bibbs,6.72951e-09,6.72951e-07
854,bibes,1.20162e-09,1.2016200000000001e-07
855,biccy,4.44521e-10,4.44521e-08
856,bices,7.81038e-10,7.81038e-08
857,bided,8.90593e-08,8.905930000000001e-06
858,bider,2.47337e-09,2.47337e-07
859,bides,5.599e-08,5.599e-06
860,bidet,3.91601e-08,3.91601e-06
861,bidis,2.80044e-08,2.8004399999999997e-06
862,bidon,2.87828e-09,2.87828e-07
863,bield,7.92276e-09,7.92276e-07
864,biers,2.4393e-08,2.4392999999999997e-06
865,biffo,6.88004e-10,6.88004e-08
866,biffs,1.62287e-09,1.62287e-07
867,biffy,1.89292e-09,1.8929200000000003e-07
868,bifid,3.70945e-07,3.70945e-05
869,bigae,1.91902e-09,1.91902e-07
870,biggs,2.94368e-09,2.94368e-07
871,biggy,3.49181e-09,3.4918100000000003e-07
872,bigha,4.097e-08,4.097e-06
873,bight,2.83654e-07,2.8365399999999998e-05
874,bigly,3.76805e-09,3.7680499999999997e-07
875,bigos,2.56803e-09,2.56803e-07
876,bijou,3.32173e-08,3.3217300000000003e-06
877,biked,2.80479e-08,2.80479e-06
878,biker,2.16708e-07,2.1670800000000003e-05
879,bikes,7.95537e-07,7.95537e-05
880,bikie,1.15567e-08,1.1556699999999998e-06
881,bilbo,4.93377e-09,4.93377e-07
882,bilby,5.07469e-09,5.07469e-07
883,biled,1.46967e-08,1.46967e-06
884,biles,3.16196e-08,3.16196e-06
885,bilgy,1.47278e-09,1.47278e-07
886,bilks,3.13486e-09,3.1348600000000003e-07
887,bills,2.91883e-05,0.00291883
888,bimah,1.80958e-08,1.80958e-06
889,bimas,3.56941e-10,3.56941e-08
890,bimbo,5.57816e-08,5.57816e-06
891,binal,1.504e-09,1.504e-07
892,bindi,1.776e-08,1.7760000000000002e-06
893,binds,3.18e-06,0.00031800000000000003
894,biner,2.55051e-09,2.55051e-07
895,bines,4.79072e-08,4.7907199999999994e-06
896,bings,8.59676e-09,8.596760000000001e-07
897,bingy,5.05438e-10,5.054380000000001e-08
898,binit,1.93576e-09,1.9357599999999999e-07
899,binks,1.54708e-09,1.54708e-07
900,bints,7.92628e-09,7.92628e-07
901,biogs,4.11457e-09,4.1145700000000003e-07
902,biont,1.43717e-09,1.43717e-07
903,biota,5.83344e-07,5.83344e-05
904,biped,1.30918e-07,1.30918e-05
905,bipod,3.00955e-08,3.00955e-06
906,birds,3.36913e-05,0.00336913
907,birks,8.8357e-09,8.835699999999999e-07
908,birle,5.33186e-10,5.3318599999999994e-08
909,birls,1.31482e-09,1.31482e-07
910,biros,5.51328e-09,5.51328e-07
911,birrs,7.53011e-10,7.53011e-08
912,birse,1.54268e-09,1.5426800000000002e-07
913,birsy,2.13613e-10,2.13613e-08
914,bises,1.77838e-09,1.77838e-07
915,bisks,4.22025e-10,4.22025e-08
916,bisom,3.23517e-10,3.23517e-08
917,bitch,2.75912e-06,0.000275912
918,biter,6.55493e-08,6.55493e-06
919,bites,1.88854e-06,0.00018885400000000002
920,bitos,6.24163e-10,6.24163e-08
921,bitou,1.53694e-09,1.53694e-07
922,bitsy,1.66362e-08,1.6636199999999998e-06
923,bitte,3.46661e-08,3.46661e-06
924,bitts,4.48169e-08,4.48169e-06
925,bivia,1.8821e-09,1.8821e-07
926,bivvy,7.98753e-09,7.98753e-07
927,bizes,2.11145e-10,2.11145e-08
928,bizzo,5.99674e-10,5.99674e-08
929,bizzy,2.43391e-09,2.43391e-07
930,blabs,7.66293e-09,7.66293e-07
931,blads,2.10412e-09,2.10412e-07
932,blady,3.6063e-09,3.6062999999999997e-07
933,blaer,2.14351e-10,2.14351e-08
934,blaes,1.60403e-08,1.60403e-06
935,blaff,8.58227e-10,8.58227e-08
936,blags,7.91761e-09,7.91761e-07
937,blahs,1.33548e-08,1.33548e-06
938,blain,4.74618e-09,4.7461800000000005e-07
939,blams,4.36008e-10,4.3600800000000004e-08
940,blart,7.488e-10,7.488e-08
941,blase,8.59096e-08,8.59096e-06
942,blash,1.174e-09,1.174e-07
943,blate,8.2488e-09,8.248800000000001e-07
944,blats,2.70202e-09,2.70202e-07
945,blatt,1.07645e-08,1.07645e-06
946,blaud,1.05878e-09,1.0587799999999999e-07
947,blawn,5.1432e-09,5.1432e-07
948,blaws,7.03327e-09,7.03327e-07
949,blays,5.4245e-10,5.4245e-08
950,blear,5.24393e-08,5.24393e-06
951,blebs,1.64542e-07,1.64542e-05
952,blech,3.09386e-09,3.09386e-07
953,blees,6.18785e-10,6.187850000000001e-08
954,blent,9.24795e-08,9.24795e-06
955,blert,2.41167e-10,2.4116699999999997e-08
956,blest,1.12195e-06,0.00011219499999999999
957,blets,1.93402e-09,1.93402e-07
958,bleys,1.06551e-10,1.06551e-08
959,blimy,7.41826e-10,7.41826e-08
960,bling,1.35e-07,1.3500000000000001e-05
961,blini,9.86344e-09,9.86344e-07
962,blins,6.14431e-10,6.144310000000001e-08
963,bliny,2.98329e-09,2.9832899999999997e-07
964,blips,6.80082e-08,6.800819999999999e-06
965,blist,4.31913e-09,4.31913e-07
966,blite,5.78723e-09,5.78723e-07
967,blits,1.96799e-09,1.96799e-07
968,blive,1.89869e-08,1.89869e-06
969,blobs,2.34919e-07,2.3491899999999998e-05
970,blocs,6.55801e-07,6.55801e-05
971,blogs,6.87324e-07,6.87324e-05
972,blook,1.01925e-08,1.01925e-06
973,bloop,8.19669e-09,8.19669e-07
974,blore,1.51321e-09,1.51321e-07
975,blots,4.0513e-07,4.0512999999999996e-05
976,blows,5.51557e-06,0.0005515569999999999
977,blowy,1.40987e-08,1.40987e-06
978,blubs,1.66249e-09,1.66249e-07
979,blude,3.24329e-08,3.2432899999999997e-06
980,bluds,2.3136e-10,2.3136e-08
981,bludy,2.65313e-09,2.65313e-07
982,blued,7.48109e-08,7.48109e-06
983,blues,2.72814e-06,0.000272814
984,bluet,6.5887e-09,6.5887e-07
985,bluey,1.41846e-08,1.41846e-06
986,bluid,2.06366e-08,2.06366e-06
987,blume,5.55355e-09,5.55355e-07
988,blunk,9.42491e-10,9.42491e-08
989,blurs,2.86453e-07,2.86453e-05
990,blype,2.97794e-10,2.97794e-08
991,boabs,8.59636e-10,8.59636e-08
992,boaks,6.92848e-10,6.92848e-08
993,boars,6.67721e-07,6.67721e-05
994,boart,6.31249e-09,6.312490000000001e-07
995,boats,1.71209e-05,0.00171209
996,bobac,2.57675e-09,2.57675e-07
997,bobak,1.44992e-09,1.44992e-07
998,bobas,4.08077e-10,4.08077e-08
999,bobol,2.60813e-09,2.60813e-07
1000,bobos,3.25522e-09,3.2552199999999997e-07
1001,bocca,2.58625e-08,2.58625e-06
1002,bocce,1.82201e-08,1.82201e-06
1003,bocci,3.47889e-09,3.47889e-07
1004,boche,1.35021e-08,1.3502099999999999e-06
1005,bocks,1.9425e-08,1.9425e-06
1006,boded,1.10144e-07,1.1014399999999999e-05
1007,bodes,1.47115e-07,1.47115e-05
1008,bodge,4.61171e-09,4.61171e-07
1009,bodhi,4.94555e-08,4.9455500000000004e-06
1010,bodle,4.11773e-09,4.11773e-07
1011,boeps,1.11784e-10,1.11784e-08
1012,boets,1.18932e-09,1.18932e-07
1013,boeuf,3.35902e-08,3.35902e-06
1014,boffo,8.10693e-09,8.10693e-07
1015,boffs,8.67166e-10,8.67166e-08
1016,bogan,1.22958e-08,1.2295800000000001e-06
1017,bogey,2.25665e-07,2.25665e-05
1018,boggy,3.11116e-07,3.11116e-05
1019,bogie,2.9501e-07,2.9501e-05
1020,bogle,1.66422e-08,1.6642199999999998e-06
1021,bogue,3.1926e-09,3.1926e-07
1022,bogus,6.81485e-07,6.814849999999999e-05
1023,bohea,2.09891e-08,2.0989099999999998e-06
1024,bohos,1.27836e-09,1.2783599999999998e-07
1025,boils,1.32651e-06,0.000132651
1026,boing,6.66428e-08,6.66428e-06
1027,boink,3.96017e-09,3.96017e-07
1028,boite,1.68317e-08,1.6831699999999998e-06
1029,boked,1.57389e-09,1.57389e-07
1030,bokeh,1.27335e-08,1.2733499999999998e-06
1031,bokes,4.38048e-08,4.38048e-06
1032,bokos,3.80809e-10,3.8080899999999997e-08
1033,bolar,1.81458e-09,1.8145799999999998e-07
1034,bolas,3.20283e-08,3.2028299999999996e-06
1035,bolds,6.94977e-09,6.94977e-07
1036,boles,1.25127e-07,1.2512700000000001e-05
1037,bolix,1.76726e-10,1.76726e-08
1038,bolls,4.29976e-07,4.2997599999999996e-05
1039,bolos,2.49804e-08,2.4980400000000003e-06
1040,bolts,5.14217e-06,0.000514217
1041,bolus,6.95846e-07,6.958459999999999e-05
1042,bomas,8.81801e-09,8.81801e-07
1043,bombe,2.96295e-08,2.96295e-06
1044,bombo,6.66648e-09,6.66648e-07
1045,bombs,4.21461e-06,0.00042146100000000004
1046,bonce,5.82853e-09,5.82853e-07
1047,bonds,5.43367e-05,0.00543367
1048,boned,4.76895e-07,4.76895e-05
1049,boner,5.15175e-08,5.151749999999999e-06
1050,bones,1.7812e-05,0.0017812000000000001
1051,bongs,1.25898e-08,1.25898e-06
1052,bonie,2.04302e-08,2.04302e-06
1053,bonks,2.76336e-08,2.76336e-06
1054,bonne,2.36475e-07,2.36475e-05
1055,bonny,3.2214e-07,3.2214e-05
1056,bonza,1.66841e-09,1.66841e-07
1057,bonze,2.38409e-08,2.38409e-06
1058,booai,1.27064e-10,1.27064e-08
1059,booay,2.40172e-10,2.4017199999999997e-08
1060,boobs,1.90293e-07,1.90293e-05
1061,boody,1.78704e-09,1.78704e-07
1062,booed,1.08913e-07,1.08913e-05
1063,boofy,7.02983e-10,7.02983e-08
1064,boogy,2.07926e-09,2.07926e-07
1065,boohs,1.27871e-08,1.27871e-06
1066,books,9.74949e-05,0.00974949
1067,booky,4.25827e-09,4.25827e-07
1068,bools,4.97734e-09,4.97734e-07
1069,booms,8.95401e-07,8.95401e-05
1070,boomy,9.52731e-09,9.527309999999999e-07
1071,boong,3.08788e-09,3.08788e-07
1072,boons,1.3238e-07,1.3238e-05
1073,boord,3.46343e-08,3.46343e-06
1074,boors,9.46499e-08,9.46499e-06
1075,boose,1.34995e-08,1.3499499999999999e-06
1076,boots,8.1162e-06,0.00081162
1077,boppy,1.57901e-09,1.5790099999999998e-07
1078,borak,2.32269e-09,2.32269e-07
1079,boral,4.4344e-09,4.4344e-07
1080,boras,5.15287e-09,5.15287e-07
1081,borde,3.30596e-08,3.30596e-06
1082,bords,4.30806e-08,4.30806e-06
1083,bored,4.3188e-06,0.00043188
1084,boree,3.05106e-09,3.05106e-07
1085,borel,3.63794e-09,3.63794e-07
1086,borer,1.13413e-06,0.000113413
1087,bores,8.99178e-07,8.99178e-05
1088,borgo,6.0686e-09,6.0686e-07
1089,boric,7.5011e-07,7.5011e-05
1090,borks,4.59531e-10,4.59531e-08
1091,borms,1.78484e-10,1.78484e-08
1092,borna,2.14831e-09,2.14831e-07
1093,boron,2.44689e-06,0.000244689
1094,borts,2.40985e-09,2.40985e-07
1095,borty,5.09073e-10,5.0907300000000003e-08
1096,bortz,2.56296e-09,2.56296e-07
1097,bosie,6.29156e-10,6.29156e-08
1098,bosks,1.89199e-09,1.8919900000000003e-07
1099,bosky,3.6198e-08,3.6197999999999996e-06
1100,boson,4.43307e-07,4.43307e-05
1101,bosun,7.36698e-08,7.36698e-06
1102,botas,6.84405e-09,6.84405e-07
1103,botel,5.59489e-09,5.59489e-07
1104,botes,1.1792e-08,1.1792e-06
1105,bothy,4.80465e-08,4.80465e-06
1106,botte,1.28178e-08,1.28178e-06
1107,botts,6.07485e-09,6.07485e-07
1108,botty,2.19178e-09,2.19178e-07
1109,bouge,7.1026e-09,7.1026e-07
1110,bouks,1.76781e-09,1.76781e-07
1111,boult,3.85354e-09,3.85354e-07
1112,bouns,1.47047e-09,1.47047e-07
1113,bourd,8.88672e-09,8.88672e-07
1114,bourg,4.88333e-08,4.88333e-06
1115,bourn,6.03918e-08,6.039180000000001e-06
1116,bouse,2.30288e-07,2.30288e-05
1117,bousy,6.05812e-10,6.05812e-08
1118,bouts,7.55637e-07,7.55637e-05
1119,bovid,2.32944e-08,2.32944e-06
1120,bowat,2.49037e-10,2.4903699999999996e-08
1121,bowed,5.27959e-06,0.000527959
1122,bower,7.82925e-07,7.82925e-05
1123,bowes,3.657e-08,3.6570000000000003e-06
1124,bowet,3.86878e-10,3.86878e-08
1125,bowie,1.02693e-07,1.02693e-05
1126,bowls,2.72865e-06,0.000272865
1127,bowne,3.66349e-09,3.66349e-07
1128,bowrs,7.65518e-10,7.65518e-08
1129,bowse,5.68938e-09,5.68938e-07
1130,boxed,1.0317e-06,0.00010317
1131,boxen,3.28408e-09,3.28408e-07
1132,boxes,1.66943e-05,0.00166943
1133,boxla,2.09294e-10,2.09294e-08
1134,boxty,2.24264e-09,2.24264e-07
1135,boyar,5.7858e-08,5.7858e-06
1136,boyau,4.29728e-09,4.29728e-07
1137,boyed,1.1832e-09,1.1832e-07
1138,boyfs,1.22323e-10,1.22323e-08
1139,boygs,-1.0,-100.0
1140,boyla,2.13553e-10,2.13553e-08
1141,boyos,5.45242e-09,5.45242e-07
1142,boysy,3.96596e-10,3.9659600000000004e-08
1143,bozos,1.63246e-08,1.63246e-06
1144,braai,1.95156e-08,1.95156e-06
1145,brach,2.08175e-08,2.08175e-06
1146,brack,3.88184e-08,3.88184e-06
1147,bract,2.73394e-07,2.7339399999999998e-05
1148,brads,6.96431e-08,6.96431e-06
1149,braes,7.23451e-08,7.23451e-06
1150,brags,9.581e-08,9.581e-06
1151,brail,1.4676e-08,1.4676e-06
1152,braks,8.89521e-10,8.89521e-08
1153,braky,6.32391e-10,6.323910000000001e-08
1154,brame,1.59211e-09,1.59211e-07
1155,brane,1.81721e-07,1.81721e-05
1156,brank,5.75762e-09,5.75762e-07
1157,brans,1.80975e-08,1.8097500000000001e-06
1158,brant,1.01264e-07,1.01264e-05
1159,brast,1.73712e-08,1.7371200000000002e-06
1160,brats,1.64173e-07,1.64173e-05
1161,brava,2.24711e-08,2.24711e-06
1162,bravi,6.53179e-09,6.53179e-07
1163,braws,2.92663e-09,2.92663e-07
1164,braxy,1.18198e-08,1.18198e-06
1165,brays,2.36511e-08,2.36511e-06
1166,braza,2.52707e-09,2.52707e-07
1167,braze,1.04188e-07,1.0418800000000001e-05
1168,bream,2.551e-07,2.551e-05
1169,brede,3.73946e-08,3.73946e-06
1170,breds,8.07589e-08,8.07589e-06
1171,breem,1.12474e-09,1.12474e-07
1172,breer,1.28014e-09,1.28014e-07
1173,brees,1.05605e-09,1.0560500000000001e-07
1174,breid,1.17223e-08,1.17223e-06
1175,breis,2.82922e-09,2.82922e-07
1176,breme,4.22686e-09,4.22686e-07
1177,brens,6.9494e-10,6.9494e-08
1178,brent,4.94641e-08,4.94641e-06
1179,brere,5.40051e-09,5.40051e-07
1180,brers,4.91633e-10,4.9163300000000005e-08
1181,breve,1.83053e-07,1.83053e-05
1182,brews,1.48846e-07,1.4884600000000001e-05
1183,breys,2.79612e-10,2.79612e-08
1184,brier,1.28968e-07,1.28968e-05
1185,bries,6.14132e-09,6.14132e-07
1186,brigs,1.69989e-07,1.69989e-05
1187,briki,9.19905e-10,9.19905e-08
1188,briks,8.77199e-10,8.77199e-08
1189,brill,4.48535e-08,4.48535e-06
1190,brims,1.17143e-07,1.17143e-05
1191,brins,5.24632e-09,5.24632e-07
1192,brios,4.7352e-10,4.7352000000000006e-08
1193,brise,2.10661e-08,2.10661e-06
1194,briss,1.20115e-09,1.20115e-07
1195,brith,7.92385e-09,7.92385e-07
1196,brits,1.09349e-09,1.09349e-07
1197,britt,3.53049e-09,3.53049e-07
1198,brize,2.44348e-09,2.44348e-07
1199,broch,4.36926e-08,4.3692599999999996e-06
1200,brock,2.09799e-08,2.0979900000000002e-06
1201,brods,1.19325e-09,1.19325e-07
1202,brogh,3.17222e-10,3.1722199999999995e-08
1203,brogs,7.39282e-10,7.39282e-08
